"id","site","timestamp","year","place","dataset","exists","digital","public","online","free","machinereadable","bulk","openlicence","uptodate","url","format","licenseurl","dateavailable","officialtitle","publisher","reviewed","reviewResult","reviewComments","details","isCurrent","isOpen","submitter","reviewer","score"
"9e8aeaa8-6d0e-43ea-9c69-bcf260b64690","us-city","2015-04-07T00:51:02","2015","providence","transit","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.ripta.com/googledata/current/google_transit.zip","CSV","https://code.google.com/p/googletransitdatafeed/wiki/PublicFeeds",,,"RIPTA","Yes","Yes",,"Found on http://www.gtfs-data-exchange.com/agency/ripta/

Hosted on http://www.ripta.com/

General Transit Feed Specification (GTFS) formatted","Yes","Yes","anonymous","Ryan Kelly","100"
"9085bc05-5c01-4fda-a41f-db8fcfb73a24","us-city","2015-04-07T00:41:21","2015","providence","food-safety","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://food.ri.digitalhealthdepartment.com/",,,,,"Rhode Island Department of Health","Yes","Yes",,,"Yes","No","anonymous","Ryan Kelly","45"
"15617d06-9359-4237-bb56-1cf7e7d0987c","us-city","2015-04-07T00:06:00","2015","providence","asset-disclosure","Yes","Unsure","Yes","No","Yes","No","Unsure",,"Unsure",,,,,,"The Rhode Island Ethics Commission","Yes","Yes",,"http://www.ethics.ri.gov/
You can show up in person, but it's not searchable online. Or request via phone, email or fax.

Form for public request:
http://www.ethics.ri.gov/misc/APRAGuidelines.htm
ethics.email@ethics.ri.gov

Rhode Island Ethics Commission Offices 
40 Fountain Street
Providence, Rhode Island 02903
Phone: 401-222-3790 
Fax: 401-222-3382 
Office Hours: Monday-Friday 8:30 a.m.-4:30 p.m.","Yes","No","anonymous","Ryan Kelly","25"
"24d39193-e67c-4462-ba7e-7ce1ccc9d955","us-city","2015-04-03T21:17:28","2015","albuquerque","web-analytics","No","No","No","No","No","No","No",,"No",,,,,,,"Yes","Yes",,,"Yes","No","Melo King","Melo King","0"
"3e9fabfe-0224-409a-b9e2-9ec61a01e50d","us-city","2015-04-03T21:09:53","2015","albuquerque","zoning","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.cabq.gov/gis/geographic-information-systems-data",,,,," City of Albuquerque, Planning Department, AGIS","Yes","Yes",,"Posted to web twice a month","Yes","No","Melo King","Melo King","70"
"e6129356-a50e-4225-a7e0-1495aef40115","us-city","2015-04-03T20:35:46","2015","albuquerque","construction-permits","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.cabq.gov/business/buildingpermits/","kmz, JSON, web service","http://data.cabq.gov/business/buildingpermits/MetaData.pdf",,,"Gricius, Michelle, Planning - AGIS, 505-924-3816","Yes","Yes",,"Data updated quarterly","Yes","Yes","Melo King","Melo King","100"
"1db57e21-7fe5-44b0-8cae-8c262787ee84","us-city","2015-03-30T15:56:05","2015","philly","lobbyist","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.opendataphilly.org/dataset/philadelphia-lobbying-information-system-plis","CSV","https://www.opendataphilly.org/dataset/philadelphia-lobbying-information-system-plis",,,"Board of Ethics Lobbying@phila.gov","Yes","Yes",,"The Philadelphia Lobbying Information System is a searchable database of registered lobbyists, principals and lobbying firms as well as lobbying expenses

The data was collected to comply with City Code Chapter 20-1200 (and Board Regulation No. 9) and more generally to provide the public insight as to the outside interests who speak with City government officials to influence policy. Data was submitted to PLIS by lobbyists, lobbying firms, and principals. The intended audience for this data is anyone with an interest in the people lobbying City government. The data collected by PLIS is a public record intended to make the legislative and executive process more transparent by providing the public with a clear picture of all of the outside interests involved in policy discussions.","Yes","Yes","Anconaauren L","Anconaauren L","100"
"acbc87f6-7a38-4fce-8e40-0b7df70fe3e3","us-city","2015-03-28T14:10:17","2015","albuquerque","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Unsure","http://www.cabq.gov/gis/geographic-information-systems-data","shapefiles",,,,"Maintained by: City of Albuquerque, Planning Department, AGIS (agis@cabq.gov) ","Yes","Yes",,"Important notes: Data is on the GIS page of the city site, not the Open Data page.  The information on the page suggests that the data is updated twice a month. However, another [page][2] says that the parcels used in the city's [address report page][3] is updated once a year.  One of the records in the dataset says it was created within the last month.  

Projection: New Mexico State Plane Central, Feet, NAD 83

Attributes include:
Lot, Block, Subdivision, Street Number, Street Name, Street Type, Street Quad, Apartment, Pin, Created_us, Created_date, last_edite, last_edite_1, Area, Length

Concerns/Questions:
The data source was not easily found via the city site.
The time relevance isn't clear.
Couldn't find metadata.
No APN numbers on parcel records.

  [1]: http://www.cabq.gov/gis/geographic-information-systems-data
  [2]: http://www.cabq.gov/gis/gis-frequently-asked-questions#3
  [3]: http://www.cabq.gov/gis/address-report
  [4]: http://www.bernco.gov/property-tax-search/","Yes","No","Melo King","Code4ABQ Brigade","60"
"525e7fbb-2bd1-4e43-a138-c8368af6fd07","us-city","2015-03-28T02:37:36","2015","boise","contracts","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","http://dfa.cityofboise.org/financial-management/purchasing/rfprfqbids",,,,,"City of Boise","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"0ebd7080-90ca-4bda-9bfe-fd763f9dfcf0","us-city","2015-03-28T02:20:23","2015","boise","lobbyist","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","http://www.sos.idaho.gov/elect/lobbyist/index.html",,,,,"State of Idaho","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"fe2c530e-2651-4fe3-81f0-c5fa8b59faab","us-city","2015-03-28T02:17:02","2015","boise","food-safety","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","https://secure.cdhd.idaho.gov/cdhpublic/LicenseBrowser.aspx",,,,,"Central District Health Department","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"368e64ad-bbcf-494d-a1d2-a00400229163","us-city","2015-03-28T02:12:53","2015","boise","crime-stats","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://gisx.adaweb.net/crimemappersl/",,,,,"Ada County","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"590a6f77-9e59-4128-a5e8-8a881e014a0a","us-city","2015-03-28T02:08:54","2015","boise","campaign-finance","Yes","Yes","Yes","Yes","Yes","Unsure","Unsure",,"Yes","http://www.sos.idaho.gov/elect/finance/index.html",,,,,"State of Idaho","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"f565899c-ce94-47d6-9a40-523ae678695a","us-city","2015-03-28T02:06:41","2015","boise","assessment","Yes","Yes","Yes","Yes","Yes","Unsure","No",,"Yes","http://www.adacountyassessor.org/propsys/",,"http://www.adacountyassessor.org/propsys/TermsConditions.jsp",,,"Ada County Assessor","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","75"
"584dc0a1-7ac3-4e13-b774-673481033f7d","us-city","2015-03-28T01:55:34","2015","boise","construction-permits","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","https://pdsonline.cityofboise.org/pdspermits/default.aspx",,,,,"City of Boise","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"dec0c7f2-cb58-4fbb-8bab-829cffc55ef8","us-city","2015-03-28T01:44:14","2015","boise","business-listings","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.accessidaho.org/public/sos/corp/search.html",,,,,"Access Idaho State of Idaho","Yes","Yes",,,"Yes","No","Amy Vecchione","Amy Vecchione","45"
"83cfbe1a-8504-4185-aff4-e677b6edc279","us-city","2015-03-27T18:38:37","2015","philly","public-buildings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.opendataphilly.org/dataset/city-owned-buildings","API","https://www.opendataphilly.org/dataset/city-owned-buildings",,,"City Planning Commission - Mark Wheeler mark.wheeler@phila.gov","Yes","Yes",,"From the metadata: ""An inventory of buildings and other fixed assets owned, leased, or operated by the City of Philadelphia including buildings, structures, and properties (not including surplus properties). Also known as the Master Facilities Database. The database includes City-owned and non City-owned buildings and also identifies sites that have received Capital Program funding to support the use or maintenance of the facility or property by the City. Facilities include, but are not limited to: administrative or multi-purpose buildings, athletic fields, airfields and airport buildings, bridges, ball courts, fire stations, health centers, libraries, museums, plazas, parks and park buildings, playground equipment, piers, police stations, pools, recreation centers and buildings, radio towers, water and waste water facilities, etc.""","Yes","Yes","Jessica Magness","Jessica Magness","100"
"7430cec1-a410-4c7c-817b-45360b7e3a00","us-city","2015-03-27T18:21:40","2015","philly","parcels","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://www.opendataphilly.org/dataset/property-parcels","shapefiles","https://www.opendataphilly.org/dataset/property-parcels",,,"Records Department - Brian Ivey brian.ivey@phila.gov","Yes","Yes",,"This dataset is used as a physical representation of the legal recorded deed documents for properties in the City of Philadelphia","Yes","Yes","Jessica Magness","Jessica Magness","100"
"69bd466d-0770-49b1-b2a8-c63dbd788278","us-city","2015-03-27T16:52:42","2015","philly","contracts","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://cityofphiladelphia.github.io/contracts/commodities/","CSV","http://cityofphiladelphia.github.io/contracts/commodities/",,,"Procurement Department - Trevor Day trevor.day@phila.gov","Yes","Yes",,"The contract information provided on this site represents contracts that are bid and awarded by the City’s Procurement Department. These contracts are for supplies, equipment, non-professional services, and public works. Examples of these types of contracts include but are not limited to: office supplies, vehicles, landscaping services, various maintenance and construction.

Unlike Professional Services contracts, Procurement contracts are typically not negotiated but are subject to the lowest, responsive, responsible bidder requirements found in Section 8-200 of the Home Rule Charter. As such, they must be awarded to the bidder offering the lowest price, whose bid meets the bid specifications (responsive) and who is also capable of the performance required under the contract (responsible). These contracts are also known as “competitively bid contracts”.","Yes","Yes","Jessica Magness","Jessica Magness","100"
"9b5b63c2-a133-4eb7-b43d-1f80d963b5c4","us-city","2014-02-22T23:22:07","2014","longbeach","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://campaigndocs.longbeach.gov/CampaignDocs_Web_Public_Access/","PDF","http://www.longbeach.gov/cityclerk/elections/default.asp","2009",,"City of Long Beach City Clerk","Yes","Yes",,"Basic navigation/searching, still locked in black & white PDFs. ","Yes","No","Andrew Schrock","Andrew Schrock","45"
"af404171-c3ac-4197-951c-dfb6648619d6","us-city","2015-03-26T18:09:17","2015","manhattanbeach","budget","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Unsure","https://manhattanbeachca.opengov.com/transparency","CSV","https://manhattanbeachca.opengov.com/transparency (Click on Terms of Service)",,,"City of Manhattan Beach Finance Department","Yes","Yes",,,"Yes","Yes","Andrew Frantela","Andrew Frantela","80"
"537ac62e-9625-4a58-91eb-3afccdb1f257","us-city","2015-03-26T17:58:38","2015","bellca","budget","Yes","Yes","Yes","Yes","Yes","Yes","Unsure",,"Unsure","https://bell.opengov.com/transparency","CSV","https://bell.opengov.com/transparency (click on Terms of Service)",,,"City of Bell Finance Department","Yes","Yes",,,"Yes","Yes","Andrew Frantela","Andrew Frantela","80"
"ccae9640-1903-4b40-a72f-862c5fc63d1e","us-city","2015-03-26T17:35:46","2015","longbeach","deeds","Yes","Yes","No","No","No","Unsure","Yes",,"Unsure",,,,,,,"Yes","Yes",,"Information for all facets of County property appear to be available, but they are only for sale. You can obtain access to individual parcels for free by calling the County office, but any bulk download or access to all data through their Property Database Inquiry System have a sale price. 

The price schedule for the downloads is listed here: http://assessor.lacounty.gov/extranet/outsidesales/price.aspx
The fees for accessing the Property Database Inquiry System are listed here: http://assessor.lacounty.gov/extranet/Outsidesales/online.aspx
","Yes","No","Andrew Frantela","Brett Shears","20"
"90139d4d-63f4-43b6-b926-1b5a17301abd","us-city","2015-03-26T17:34:29","2015","longbeach","food-safety","Yes","Yes","Yes","Yes","Yes","Unsure","No",,"Yes","http://www.lapublichealth.org/rating/",,,,,"LA County Department of Public Health","Yes","Yes",,"The data available in bulk form (in HTML format) are the restaurant rating scores (from 1-100), restaurant name, last inspection date, a ""description"" (which includes a range of seats--e.g. 0 to 30 or 31 to 60--and risk level--e.g. high, moderate, or low), an address, city, and zip code.

The restaurant violations are not available in bulk, but instead have to be sifted through for each individual restaurant. The violations and the points scale are not explained well (if at all). Under the violations sections available data include Inspection Date, Inspection Type, Score (1-100), Grade (e.g. A, B, or C), and Violation Count.  

The facility details are also segregated by date, with those rated prior to July 1, 2013 (http://www.lapublichealth.org/rating/) and those rated afterward (here: https://ehservices.publichealth.lacounty.gov/ezsearch).

Overall, the amount of data available for each entry is very good, but it needs to be more accessible.
","Yes","No","Andrew Frantela","Andrew Frantela","45"
"e0f93020-7bbc-4da2-a190-cbe5a5a00a25","us-city","2015-03-26T15:02:57","2015","albuquerque","business-listings","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://data.cabq.gov/business/busregistration/","csv, xml","http://data.cabq.gov/business/busregistration/MetaData.pdf",,,"FINANCE & ADMINISTRATIVE SERVICES - TREASURY: Amy Chavez (amchavez@cabq.gov)","Yes","Yes",,"Data starts 10/1/1997 and is updated nightly.

**Metadata url:**
http://data.cabq.gov/business/busregistration/MetaData.pdf
","Yes","Yes","Code4ABQ Brigade","Code4ABQ Brigade","100"
"1793d421-6eb2-4854-8f1f-f562f4a24e75","us-city","2015-03-20T23:20:35","2015","philly","budget","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","http://www.phila.gov/openbudget","CSV","https://github.com/CityOfPhiladelphia/open-budget/blob/master/LICENSE",,,"Finance Department","Yes","Yes",,,"Yes","Yes","anonymous","anonymous","100"
"d831282a-8567-4602-9614-2d6e8e4cc00f","us-city","2015-03-17T01:00:04","2015","providence","web-analytics","Yes","Yes","No","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Census Code Island","Census Code Island","10"
"ad0ed4a6-75d7-4749-8866-bf53fa297b75","us-city","2015-03-17T00:44:50","2015","providence","construction-permits","Yes","Unsure","Unsure","Unsure","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Census Code Island","Census Code Island","5"
"97624aaa-8bb4-41f9-b8ef-02b7b7699b68","us-city","2015-03-17T00:44:01","2015","providence","code-enforcement","Yes","Unsure","Unsure","No","Unsure","Unsure","Unsure",,"Unsure",,,,,,,"Yes","Yes",,,"Yes","No","Census Code Island","Census Code Island","5"
"1f276e05-4ff8-4ac3-8b19-7dcf49d97790","us-city","2015-03-17T00:42:14","2015","providence","campaign-finance","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.ricampaignfinance.com/RIPublic/Filings.aspx",,,,,"State of Rhode Island Board of Elections","Yes","Yes",,,"Yes","No","Census Code Island","Census Code Island","45"
"23b789a7-3d4e-45f6-bf87-69f432a20042","us-city","2014-02-21T20:45:49","2014","slc","crime-stats","Yes","Yes","Yes","Yes","Yes","Yes","Yes",,"Yes","https://data.slcgov.com/browse?utf8=%E2%9C%93&q=police&sortBy=relevance","json","https://data.slc.gov","2012",,"City of Salt Lake","Yes","Yes",,"data refreshed bi-weekly ","Yes","Yes","anonymous","anonymous","100"
"a9202338-85c6-42f0-8250-fbfd928c5979","us-city","2015-03-11T06:34:27","2015","tuscaloosa","budget","Yes","Yes","Yes","Yes","Yes","No","Yes",,"Yes","http://www.tuscaloosa.com/Government/Departments/Finance/financial-reports",,,,,"City of Tuscaloosa, Finance Department <fin@tuscaloosa.com>","Yes","Yes",,"This data is ony available in PDF form.","Yes","No","Matthew Leeds","Matthew Leeds","55"
"1d0a33d9-2ce2-4e8e-9368-75364bf27b5c","us-city","2014-06-02T04:26:57","2014","detroit","budget","Yes","Yes","Yes","Yes","Yes","No","No",,"Yes","http://www.detroitmi.gov/DepartmentsandAgencies/BudgetDepartment.aspx","http://www.detroitmi.gov/DepartmentsandAgencies/BudgetDepartment.aspx",,,,"Budget Department","Yes","Yes",,"Data is in PDFs, but generally is quite detailed, including historical comparisons, sub-accounts, personnel changes, narratives, and more. Often only the current year's budget docs are available. ","Yes","No","Matt Hampel","Matt Hampel","45"
