"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"39019","5","1022","73","0","2015","A","",5,31,1461740,299535,6299,909,47280,"",0.56,0.23,0.17,0.18,0.10,0.74,0.74,"",-1,-16.7,-6,-16.2,-131788,-8.3,-11650,-3.7,-2421,-27.8,90,11.0,4691,11.0
"39021","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39021","5","1022","73","0","2015","A","",8,65,2704862,572323,30368,795,41348,"",0.73,0.31,0.18,0.25,0.51,0.59,0.59,"",0,0.0,1,1.6,-40461,-1.5,-38767,-6.3,-260,-0.8,-25,-3.0,-1270,-3.0
"39023","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.47,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39023","5","1022","73","0","2015","A","",18,151,8519521,1369938,25461,1087,56514,"",0.45,0.16,0.13,0.12,0.09,0.85,0.85,"",-4,-18.2,-37,-19.7,-1348188,-13.7,-302897,-18.1,-28056,-52.4,76,7.5,3933,7.5
"39025","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39025","5","1022","73","0","2015","A","",61,1155,101902350,11078719,171777,1697,88221,"",0.98,1.02,1.18,0.80,0.43,1.16,1.16,"",13,27.1,64,5.9,9446200,10.2,831798,8.1,18862,12.3,67,4.1,3483,4.1
"39027","3","1022","73","0","2015","A","",3,36,824530,0,0,443,23010,"",6.75,2.41,2.27,0.00,0.00,0.95,0.95,"",0,0.0,0,0.0,43824,5.6,0,0.0,0,0.0,30,7.3,1523,7.1
"39027","5","1022","73","0","2015","A","",11,251,13018618,3546418,167574,996,51798,"",0.83,0.79,0.55,0.95,1.79,0.69,0.69,"",1,10.0,2,0.8,2446867,23.1,1042888,41.7,20647,14.1,179,21.9,9313,21.9
"39029","3","1022","73","0","2015","A","",5,69,1526891,0,0,428,22236,"",4.27,2.41,2.60,0.00,0.00,1.09,1.08,"",0,0.0,4,6.2,24887,1.7,0,0.0,0,0.0,-18,-4.0,-931,-4.0
"39029","5","1022","73","0","2015","A","",19,158,7207824,1338847,22343,880,45740,"",0.55,0.26,0.19,0.20,0.12,0.72,0.72,"",2,11.8,17,12.1,980775,15.8,146702,12.3,-11350,-33.7,29,3.4,1498,3.4
"39031","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39031","5","1022","73","0","2015","A","",7,61,2272036,481053,7098,722,37554,"",0.61,0.28,0.13,0.18,0.06,0.47,0.47,"",-2,-22.2,0,0.0,-101867,-4.3,2830,0.6,-7559,-51.6,-21,-2.8,-1098,-2.8
"39033","3","1022","73","0","2015","A","",4,47,756822,0,0,311,16189,"",8.07,3.79,2.91,0.00,0.00,0.77,0.77,"",0,0.0,2,4.4,-6353,-0.8,0,0.0,0,0.0,-13,-4.0,-646,-3.8
"39033","5","1022","73","0","2015","A","",12,61,2077448,452620,11320,650,33825,"",0.81,0.23,0.12,0.17,0.14,0.52,0.52,"",1,9.1,2,3.4,242035,13.2,67971,17.7,-429,-3.7,48,8.0,2540,8.1
"39035","3","1022","73","0","2015","A","",19,2370,84994727,0,0,690,35864,"",0.99,3.56,4.10,0.00,0.00,1.15,1.15,"",0,0.0,-1,0.0,546352,0.6,0,0.0,0,0.0,5,0.7,253,0.7
"39035","5","1022","73","0","2015","A","",489,11991,828969278,120481723,3357407,1329,69131,"",0.86,0.85,0.61,0.79,0.75,0.72,0.72,"",-34,-6.5,-350,-2.8,8712379,1.1,-4306892,-3.5,-996382,-22.9,51,4.0,2667,4.0
"39037","3","1022","73","0","2015","A","",4,53,925864,0,0,337,17524,"",6.13,3.10,2.53,0.00,0.00,0.82,0.82,"",0,0.0,0,0.0,3728,0.4,0,0.0,0,0.0,5,1.5,261,1.5
"39037","5","1022","73","0","2015","A","",14,97,2699043,735170,27061,536,27873,"",0.72,0.27,0.11,0.18,0.28,0.42,0.42,"",1,7.7,-4,-4.0,147895,5.8,-23326,-3.1,10880,67.2,52,10.7,2697,10.7
"39039","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39039","5","1022","73","0","2015","A","",18,207,8035014,2017944,41172,747,38832,"",1.29,0.67,0.34,0.59,0.35,0.52,0.52,"",3,20.0,1,0.5,570407,7.6,174050,9.4,11750,39.9,51,7.3,2625,7.2
"39041","3","1022","73","0","2015","A","",3,120,2709884,0,0,433,22504,"",1.15,1.53,1.14,0.00,0.00,0.75,0.75,"",0,0.0,-1,-0.8,152546,6.0,0,0.0,0,0.0,27,6.7,1384,6.6
"39041","5","1022","73","0","2015","A","",68,567,39396885,6713434,209525,1337,69524,"",0.88,0.34,0.25,0.31,0.38,0.75,0.75,"",-1,-1.4,-93,-14.1,-12754212,-24.5,-664625,-9.0,-37462,-15.2,-182,-12.0,-9443,-12.0
"39043","3","1022","73","0","2015","A","",5,96,2843044,385453,1157,570,29615,"",4.72,2.79,3.95,8.97,3.62,1.42,1.42,"",0,0.0,-1,-1.0,-14732,-0.5,-37443,-8.9,-112,-8.8,2,0.4,103,0.3
"39043","5","1022","73","0","2015","A","",15,349,12003072,2960685,41513,661,34368,"",0.48,0.48,0.26,0.36,0.20,0.53,0.53,"",1,7.1,31,9.7,1672732,16.2,-17368,-0.6,-9189,-18.1,35,5.6,1840,5.7
"39045","3","1022","73","0","2015","A","",4,92,3146328,0,0,658,34230,"",2.61,2.34,3.89,0.00,0.00,1.66,1.66,"",0,0.0,5,5.7,228621,7.8,0,0.0,0,0.0,11,1.7,596,1.8
"39045","5","1022","73","0","2015","A","",28,267,10759794,2412258,58130,774,40261,"",0.62,0.32,0.20,0.27,0.26,0.63,0.63,"",1,3.7,9,3.5,-1442989,-11.8,-52854,-2.1,-12745,-18.0,-137,-15.0,-7128,-15.0
"39047","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39047","5","1022","73","0","2015","A","N",6,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"39049","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39049","3","1022","73","0","2015","A","",13,1393,48929832,0,0,676,35132,"",0.79,2.07,2.37,0.00,0.00,1.14,1.14,"",0,0.0,12,0.9,1679659,3.6,0,0.0,0,0.0,18,2.7,926,2.7
"39049","5","1022","73","0","2015","A","",511,14492,1014332655,137224232,3512090,1346,69995,"",1.05,1.02,0.75,0.84,0.84,0.74,0.74,"",-36,-6.6,-747,-4.9,-32057457,-3.1,-6391792,-4.5,-707745,-16.8,25,1.9,1329,1.9
"39051","3","1022","73","0","2015","A","",3,30,662745,0,0,430,22340,"",5.18,1.75,1.74,0.00,0.00,1.01,1.01,"",-1,-25.0,-10,-25.0,-154031,-18.9,0,0.0,0,0.0,36,9.1,1878,9.2
"39051","5","1022","73","0","2015","A","",19,97,3290118,797933,12868,655,34036,"",1.11,0.27,0.13,0.20,0.10,0.50,0.50,"",2,11.8,6,6.6,372690,12.8,-13378,-1.6,-1544,-10.7,37,6.0,1888,5.9
"39053","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39053","5","1022","73","0","2015","A","",7,78,2790053,674113,21153,687,35732,"",0.64,0.36,0.20,0.37,0.49,0.56,0.56,"",-3,-30.0,-13,-14.3,-592312,-17.5,-108604,-13.9,-1770,-7.7,-28,-3.9,-1437,-3.9
"39055","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39055","5","1022","73","0","2015","A","",29,110,5697327,1049942,20198,996,51794,"",0.63,0.16,0.12,0.13,0.08,0.72,0.72,"",-2,-6.5,-14,-11.3,-428575,-7.0,-146585,-12.3,2191,12.2,43,4.5,2258,4.6
"39057","3","1022","73","0","2015","A","N",5,0,0,0,0,0,0,"N",2.67,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39057","5","1022","73","0","2015","A","",50,613,36314451,6040372,249964,1139,59241,"",0.90,0.44,0.28,0.49,0.77,0.64,0.64,"",5,11.1,-39,-6.0,-3145078,-8.0,137253,2.3,-9489,-3.7,-26,-2.2,-1318,-2.2
"39059","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",3.88,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39059","5","1022","73","0","2015","A","",9,96,2743187,836122,8178,550,28575,"",0.59,0.31,0.13,0.23,0.08,0.41,0.41,"",1,12.5,-2,-2.0,-7933,-0.3,-26475,-3.1,-2899,-26.2,10,1.9,502,1.8
"39061","3","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"39061","5","1022","73","0","2015","A","",417,8290,673386707,87985282,2902691,1562,81230,"",1.12,0.83,0.66,0.76,0.92,0.80,0.80,"",3,0.7,128,1.6,46899400,7.5,-1330292,-1.5,-115287,-3.8,86,5.8,4475,5.8
"39063","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39063","5","1022","73","0","2015","A","",24,354,14121857,3235550,57461,767,39873,"",0.83,0.40,0.19,0.30,0.22,0.48,0.48,"",-2,-7.7,-10,-2.7,280364,2.0,37906,1.2,-317,-0.5,35,4.8,1821,4.8
"39065","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",6.85,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"39065","5","1022","73","0","2015","A","",6,60,1206079,314296,1500,384,19963,"",0.69,0.36,0.12,0.23,0.04,0.32,0.32,"",-1,-14.3,3,5.3,1046,0.1,2759,0.9,69,4.8,-20,-5.0,-1025,-4.9
"39067","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",10.35,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39067","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"39069","3","1022","73","0","2015","A","",5,35,701181,0,0,389,20226,"",14.26,3.40,3.03,0.00,0.00,0.90,0.90,"",0,0.0,2,6.1,12368,1.8,0,0.0,0,0.0,-11,-2.8,-595,-2.9
"39069","5","1022","73","0","2015","A","",13,99,3485862,778080,11103,680,35360,"",1.25,0.45,0.23,0.35,0.11,0.51,0.51,"",1,8.3,3,3.1,36865,1.1,-17111,-2.2,249,2.3,-10,-1.4,-505,-1.4
"39071","3","1022","73","0","2015","A","",4,34,584042,0,0,333,17305,"",9.81,3.56,3.32,0.00,0.00,0.94,0.94,"",0,0.0,0,0.0,-15362,-2.6,0,0.0,0,0.0,-4,-1.2,-239,-1.4
"39071","5","1022","73","0","2015","A","",7,72,2690166,688492,18005,716,37234,"",0.58,0.36,0.23,0.35,0.32,0.65,0.66,"",0,0.0,-4,-5.3,-291390,-9.8,-179750,-20.7,-3680,-17.0,-41,-5.4,-2126,-5.4
"39073","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",6.97,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"39073","5","1022","73","0","2015","A","",7,34,1533523,298808,7441,874,45438,"",0.82,0.26,0.21,0.25,0.21,0.79,0.79,"",0,0.0,-21,-38.2,-288555,-15.8,-47689,-13.8,-3882,-34.3,240,37.9,12459,37.8
"39075","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39075","5","1022","73","0","2015","A","",7,96,3236137,842069,11205,646,33593,"",0.33,0.25,0.13,0.17,0.10,0.53,0.53,"",1,16.7,6,6.7,156355,5.1,-2923,-0.3,-4695,-29.5,-14,-2.1,-722,-2.1
"39077","3","1022","73","0","2015","A","",5,79,1424777,0,0,349,18150,"",7.33,4.17,3.30,0.00,0.00,0.80,0.80,"",0,0.0,-1,-1.2,-73555,-4.9,0,0.0,0,0.0,-13,-3.6,-697,-3.7
"39077","5","1022","73","0","2015","A","",19,170,6016894,1689865,46538,680,35359,"",0.94,0.42,0.21,0.37,0.25,0.50,0.50,"",0,0.0,-23,-11.9,265821,4.6,32569,2.0,-8,0.0,106,18.5,5535,18.6
"39079","3","1022","73","0","2015","A","",3,19,493062,0,0,490,25503,"",7.76,1.97,2.56,0.00,0.00,1.27,1.28,"",0,0.0,-5,-20.8,-2352,-0.5,0,0.0,0,0.0,86,21.3,4496,21.4
"39079","5","1022","73","0","2015","A","",8,68,2552504,601750,10900,725,37675,"",0.70,0.33,0.20,0.27,0.16,0.61,0.61,"",0,0.0,-2,-2.9,98071,4.0,-27777,-4.4,-4830,-30.7,51,7.6,2612,7.4
"39081","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39081","5","1022","73","0","2015","A","",16,341,14374307,3689340,136647,812,42205,"",0.70,0.83,0.52,0.87,1.08,0.62,0.62,"",-5,-23.8,-35,-9.3,-90015,-0.6,-28840,-0.8,37255,37.5,72,9.7,3702,9.6
"39083","3","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",4.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39083","5","1022","73","0","2015","A","",15,138,5294499,1279395,15747,736,38273,"",0.82,0.34,0.18,0.30,0.13,0.53,0.53,"",-5,-25.0,-9,-6.1,-211516,-3.8,-98218,-7.1,-8129,-34.0,15,2.1,796,2.1
"39085","3","1022","73","0","2015","A","",7,296,7365241,0,0,479,24911,"",2.08,3.35,3.32,0.00,0.00,0.99,0.99,"",0,0.0,4,1.4,239675,3.4,0,0.0,0,0.0,9,1.9,494,2.0
"39085","5","1022","73","0","2015","A","",47,640,35520411,6208332,127090,1068,55544,"",0.47,0.34,0.25,0.29,0.20,0.72,0.72,"",-5,-9.6,-27,-4.0,-841116,-2.3,-322097,-4.9,-41894,-24.8,19,1.8,1015,1.9
"39087","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.93,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39087","5","1022","73","0","2015","A","",7,68,3531358,672889,11391,1005,52252,"",0.45,0.28,0.24,0.26,0.15,0.86,0.86,"",-1,-12.5,0,0.0,-123012,-3.4,-14719,-2.1,-11048,-49.2,-27,-2.6,-1423,-2.7
"39089","3","1022","73","0","2015","A","",5,84,2149365,232057,1393,492,25562,"",2.83,1.70,1.87,3.75,2.76,1.10,1.10,"",0,0.0,-7,-7.7,-145178,-6.3,28639,14.1,376,37.0,9,1.9,462,1.8
"39089","5","1022","73","0","2015","A","",42,294,15095710,2812196,65675,988,51390,"",0.80,0.28,0.20,0.24,0.20,0.72,0.72,"",4,10.5,-34,-10.4,-107851,-0.7,-328415,-10.5,-46459,-41.4,96,10.8,5014,10.8
"39091","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.07,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39091","5","1022","73","0","2015","A","",8,72,3131866,697551,10465,837,43549,"",0.56,0.19,0.11,0.15,0.11,0.56,0.56,"",0,0.0,-8,-10.0,-150236,-4.6,21090,3.1,-2317,-18.1,46,5.8,2437,5.9
"39093","3","1022","73","0","2015","A","",9,354,8493289,660280,6604,461,23964,"",2.75,3.92,3.91,6.13,6.66,1.00,1.00,"",0,0.0,-4,-1.1,56181,0.7,25689,4.0,-377,-5.4,8,1.8,413,1.8
"39093","5","1022","73","0","2015","A","",60,613,24774321,5924770,106332,777,40398,"",0.62,0.32,0.17,0.29,0.16,0.54,0.54,"",-2,-3.2,-68,-10.0,-2096427,-7.8,-523034,-8.1,-21137,-16.6,18,2.4,916,2.3
"39095","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"39095","5","1022","73","0","2015","A","",112,2381,118423846,23255422,509159,957,49742,"",0.70,0.58,0.35,0.53,0.37,0.61,0.61,"",-19,-14.5,-176,-6.9,-9194103,-7.2,-2495670,-9.7,-176177,-25.7,-3,-0.3,-177,-0.4
"39097","3","1022","73","0","2015","A","",3,44,841144,0,0,365,18973,"",6.73,2.99,2.34,0.00,0.00,0.78,0.78,"",0,0.0,-2,-4.3,4733,0.6,0,0.0,0,0.0,14,4.0,724,4.0
"39097","5","1022","73","0","2015","A","",8,42,1996909,323188,14823,913,47451,"",0.60,0.13,0.08,0.09,0.20,0.63,0.63,"",0,0.0,-5,-10.6,-554765,-21.7,-50330,-13.5,1391,10.4,-137,-13.0,-7130,-13.1
"39099","3","1022","73","0","2015","A","",16,187,6189965,0,0,636,33087,"",5.08,2.05,3.15,0.00,0.00,1.54,1.54,"",0,0.0,-1,-0.5,238018,4.0,0,0.0,0,0.0,27,4.4,1414,4.5
"39099","5","1022","73","0","2015","A","",68,1053,53053629,10249298,184290,969,50367,"",0.73,0.55,0.41,0.48,0.29,0.76,0.76,"",-9,-11.7,102,10.7,6769445,14.6,978721,10.6,-36605,-16.6,33,3.5,1707,3.5
"39101","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39101","5","1022","73","0","2015","A","",20,456,24283515,4243700,263974,1025,53292,"",1.01,0.96,0.74,0.87,1.99,0.77,0.77,"",0,0.0,-26,-5.4,-1973728,-7.5,-592243,-12.2,26252,11.0,-22,-2.1,-1146,-2.1
"39103","3","1022","73","0","2015","A","",7,256,7022649,0,0,527,27423,"",2.91,4.65,5.45,0.00,0.00,1.17,1.17,"",0,0.0,-5,-1.9,58571,0.8,0,0.0,0,0.0,13,2.5,698,2.6
"39103","5","1022","73","0","2015","A","",54,325,15945267,3368073,66656,942,49000,"",0.76,0.28,0.19,0.24,0.17,0.68,0.68,"",-1,-1.8,-9,-2.7,300220,1.9,116671,3.6,-8072,-10.8,41,4.6,2123,4.5
"39105","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.32,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39105","5","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39107","3","1022","73","0","2015","A","",4,65,858906,0,0,254,13197,"",6.93,3.58,2.16,0.00,0.00,0.60,0.60,"",0,0.0,4,6.6,25089,3.0,0,0.0,0,0.0,-8,-3.1,-416,-3.1
"39107","5","1022","73","0","2015","A","",12,171,5873365,1460886,18753,659,34280,"",0.70,0.45,0.23,0.34,0.23,0.51,0.51,"",1,9.1,2,1.2,287819,5.2,9195,0.6,-309,-1.6,25,3.9,1294,3.9
"39109","3","1022","73","0","2015","A","",6,129,2014992,0,0,300,15600,"",4.86,3.42,2.35,0.00,0.00,0.68,0.68,"",0,0.0,6,4.9,-11293,-0.6,0,0.0,0,0.0,-17,-5.4,-896,-5.4
"39109","5","1022","73","0","2015","A","",17,96,2830007,926364,30502,568,29556,"",0.46,0.12,0.05,0.10,0.12,0.42,0.42,"",0,0.0,-1,-1.0,-148352,-5.0,-10646,-1.1,4644,18.0,-21,-3.6,-1070,-3.5
"39111","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",5.46,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39111","5","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"39113","3","1022","73","0","2015","A","",7,713,21695390,0,0,585,30443,"",1.09,3.06,3.57,0.00,0.00,1.17,1.17,"",0,0.0,-24,-3.3,675975,3.2,0,0.0,0,0.0,36,6.6,1910,6.7
"39113","5","1022","73","0","2015","A","",165,7250,496497109,72325743,1935825,1317,68486,"",0.86,1.47,1.25,1.36,1.31,0.85,0.85,"",0,0.0,13,0.2,-1026392,-0.2,-451466,-0.6,-143719,-6.9,-5,-0.4,-258,-0.4
"39115","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",8.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39115","5","1022","73","0","2015","A","",3,23,899541,215499,1181,752,39110,"",0.86,0.44,0.28,0.42,0.07,0.64,0.65,"",0,0.0,-2,-8.0,13072,1.5,30385,16.4,-921,-43.8,61,8.8,3172,8.8
"39117","3","1022","73","0","2015","A","",3,33,384661,152330,457,228,11836,"",12.46,6.44,3.41,26.91,7.78,0.54,0.54,"",0,0.0,0,0.0,9691,2.6,-5065,-3.2,-15,-3.2,8,3.6,387,3.4
"39117","5","1022","73","0","2015","A","N",4,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39119","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39119","5","1022","73","0","2015","A","",15,599,21547226,4403628,103912,692,35997,"",0.51,0.94,0.50,0.69,0.62,0.53,0.53,"",0,0.0,-30,-4.8,-517378,-2.3,172996,4.1,-5321,-4.9,18,2.7,927,2.6
"39121","2","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",103.22,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39121","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",6.56,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39121","5","1022","73","0","2015","A","",4,14,455245,140756,2353,618,32135,"",0.88,0.22,0.11,0.23,0.10,0.47,0.47,"",0,0.0,1,7.7,10759,2.4,3269,2.4,-1441,-38.0,-27,-4.2,-1411,-4.2
"39123","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",3.36,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39123","5","1022","73","0","2015","A","",14,71,2793653,550738,15356,760,39533,"",0.79,0.27,0.15,0.19,0.14,0.55,0.55,"",-1,-6.7,1,1.4,121678,4.6,-21050,-3.7,-3026,-16.5,29,4.0,1498,3.9
"39125","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",4.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39125","5","1022","73","0","2015","A","",3,20,496567,181643,867,479,24932,"",0.48,0.21,0.08,0.19,0.03,0.40,0.40,"",-1,-25.0,-2,-9.1,-48096,-8.8,-8090,-4.3,-183,-17.4,-6,-1.2,-303,-1.2
"39127","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39127","5","1022","73","0","2015","A","",7,20,910259,178132,2930,861,44767,"",0.83,0.18,0.14,0.17,0.08,0.77,0.77,"",-1,-12.5,-4,-16.7,-150648,-14.2,-28690,-13.9,-4712,-61.7,-4,-0.5,-218,-0.5
"39129","3","1022","73","0","2015","A","N",2,0,0,0,0,0,0,"N",4.12,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39129","5","1022","73","0","2015","A","",7,55,2712131,604543,9851,943,49014,"",0.49,0.20,0.14,0.23,0.13,0.67,0.67,"",1,16.7,-37,-40.2,-1219617,-31.0,-375241,-38.3,-4473,-31.2,125,15.3,6470,15.2
"39131","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",3.70,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39131","5","1022","73","0","2015","A","",5,30,1172989,283917,4428,742,38564,"",0.62,0.16,0.08,0.14,0.06,0.46,0.46,"",-1,-16.7,2,7.1,24096,2.1,-21876,-7.2,-3371,-43.2,-59,-7.4,-3088,-7.4
"39133","3","1022","73","0","2015","A","",4,130,3669861,0,0,543,28230,"",2.30,2.56,2.94,0.00,0.00,1.15,1.15,"",1,33.3,11,9.2,989224,36.9,0,0.0,0,0.0,111,25.7,5767,25.7
"39133","5","1022","73","0","2015","A","",38,459,20222088,4301507,88550,847,44049,"",0.73,0.43,0.25,0.39,0.27,0.58,0.58,"",0,0.0,121,35.8,3992210,24.6,1223299,39.7,22502,34.1,-78,-8.4,-4028,-8.4
"39135","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39135","5","1022","73","0","2015","A","",9,32,1184135,448901,13274,719,37394,"",0.77,0.16,0.09,0.20,0.30,0.60,0.60,"",2,28.6,9,39.1,401844,51.4,271385,152.9,9351,238.4,72,11.1,3747,11.1
"39137","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",2.31,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39137","5","1022","73","0","2015","A","",11,62,2561395,587377,8369,798,41480,"",0.86,0.27,0.17,0.23,0.12,0.63,0.63,"",1,10.0,15,31.9,408759,19.0,148361,33.8,622,8.0,-77,-8.8,-3998,-8.8
"39139","3","1022","73","0","2015","A","N",3,0,0,0,0,0,0,"N",2.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"39139","5","1022","73","0","2015","A","",40,696,35212077,6374619,217904,974,50628,"",0.92,0.70,0.54,0.58,0.71,0.78,0.78,"",-1,-2.4,-88,-11.2,-4721602,-11.8,-1012290,-13.7,23906,12.3,-5,-0.5,-281,-0.6
"39141","3","1022","73","0","2015","A","N",1,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
